2024-05-28 21:55:17,684: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-28 21:55:17,748: alpaca.trading.stream: INFO: connected to: wss://paper-api.alpaca.markets/stream
2024-05-28 21:55:18,151: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-05-28 21:55:18,152: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-28 21:55:18,152: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-05-28 21:55:18,152: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-28 21:55:18,153: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-28 21:55:18[0m
2024-05-28 21:55:18,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:18,589: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:19,643: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-28 21:55:19[0m
2024-05-28 21:55:19,644: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-28 21:55:19,645: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-05-28 21:55:19,645: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-05-28 21:55:19,645: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-28 21:55:19[0m
2024-05-28 21:55:19,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:19,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:19,896: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-28 21:55:19[0m
2024-05-28 21:55:19,898: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-28 21:55:19,898: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2024-05-28 21:55:19,898: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2024-05-28 21:55:19,909: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-28 21:55:19[0m
2024-05-28 21:55:19,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:19,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:20,084: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-28 21:55:20[0m
2024-05-28 21:55:20,085: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-28 21:55:20,085: root: INFO: Current backtesting datetime 2022-01-05 16:00:00-05:00
2024-05-28 21:55:20,085: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2024-05-28 21:55:20,085: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-28 21:55:20[0m
2024-05-28 21:55:20,085: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:20,086: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:20,444: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-28 21:55:20[0m
2024-05-28 21:55:20,445: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-28 21:55:20,446: root: INFO: Current backtesting datetime 2022-01-06 16:00:00-05:00
2024-05-28 21:55:20,446: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2024-05-28 21:55:20,446: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-28 21:55:20[0m
2024-05-28 21:55:20,446: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:20,447: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-28 21:55:20,672: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-28 21:55:20[0m
2024-05-28 21:55:20,674: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-28 21:55:20,674: root: INFO: Current backtesting datetime 2022-01-07 16:00:00-05:00
2024-05-28 21:55:20,675: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2024-05-28 21:55:20,675: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-28 21:55:20,676: root: INFO: Current backtesting datetime 2022-01-08 09:29:00-05:00
2024-05-28 21:55:20,676: root: INFO: Current backtesting datetime 2022-01-08 09:29:00-05:00
2024-05-28 21:55:20,676: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-28 21:55:20,677: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2024-05-28 21:55:20,677: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-28 21:55:20,677: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2024-05-28 21:55:20,677: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
