time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-02-01 09:30:00-05:00,MLTrader,1121fa7545bb48bca1c4829e1a72f124,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,189.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,4bb4c8d44f8c43e9a77cb22ba2293413,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,4bb4c8d44f8c43e9a77cb22ba2293413,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,175.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,eb39db03117441e58f3ff5e3004e8ece,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,c6c3b65051da4fed9dadfaed3a3f0f83,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,5fc1fd791dde4d4ab716696cd805f208,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,41671ffcfec345e5afdfac4161517685,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,5fc1fd791dde4d4ab716696cd805f208,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,175.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,41671ffcfec345e5afdfac4161517685,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,252.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,9261b67cb5e74148b14bfe8a828dc5a0,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,5b6ea08668cb421d8553b6e3c2d00f8d,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,0906dfc760fb41658353ef0c9962379b,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,c9e0d120b2f44a76a68261fd0ebcbaf8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,0906dfc760fb41658353ef0c9962379b,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,252.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,c9e0d120b2f44a76a68261fd0ebcbaf8,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,37.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,49562e4ad3f34add90b5f2f0afbb4552,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,49562e4ad3f34add90b5f2f0afbb4552,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,179.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,c5e2e219bb8948f1832b6aa7a79bc54f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,b363db7ad312420483ada0321b120fb7,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,37.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,eaa6af834f1a4d6e967c2b0f5d715fa9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,eaa6af834f1a4d6e967c2b0f5d715fa9,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,243.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,b82905874594404ab7c81421d7fc8291,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,b82905874594404ab7c81421d7fc8291,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,372.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,ce8360abd05441b286b0afebe2d0a53d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,ce8360abd05441b286b0afebe2d0a53d,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,562.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,a6ad7a6e0d2d405ba388b951c16a0a02,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,a6ad7a6e0d2d405ba388b951c16a0a02,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,836.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,1822d319d0404d0685717c4925389e36,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,1822d319d0404d0685717c4925389e36,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,1288.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,f85c73a219f74705abce79c0e038e3df,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,f85c73a219f74705abce79c0e038e3df,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,1905.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,fa8380301fec444389292566bd4ff239,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7aa83833e66d43778565be37ab4ac14d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,03c95182a4b84a85836e9ec956d4d1d7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d0feb14ca3c74d08aee77801d22cd2cf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,16ea676bd3134f51b928c8647f6962e1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b1743c0f8f35454091e3c8a8cc11772e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,90e173699d2c48acafae7138f60de762,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7c131cba27804d02927d941f6f29fdf2,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,105a1d3fdc4f4f5195e988a286deb194,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3cd781389849430fb5222008f50e5afe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,87c8b74c9ffd4965a7962331fc003b62,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,85abe1c801ba4e05b93759aed702b8bf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a8c98111af78495bbf7a32436c121717,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,246aee444a2a401491e35e1b9110c048,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,540afa57124a424e94bb5e5338c06a93,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a75372aec2f5411eba987df32b845a05,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,540afa57124a424e94bb5e5338c06a93,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,5385.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,a75372aec2f5411eba987df32b845a05,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,2794.0,0.0
